indicator,K,delta_K,r,delta_r,I0,delta_I0
positive,30333681.331818387,3.029228648559468e-13,0.19517336641980357,0.016604806764823152,5.555440895563967,1.1245294447909355
negative,262894774.41787475,5.789451834571395e-12,0.34316281312483793,0.11340137625807475,11.393420930715832,16.88009624724304
posNeg,264637474.94607568,4.822056473501286e-13,0.45905393084389,0.12012599131486106,2.4308825630838324,3.9061798637841503
pending,111953985.41916409,3.060561698136088e-19,2.0956683590069732e-08,0.06681530347151286,1.34597256609158e-05,7.397749400171168e-06
death,164381971.42603338,4.669480812071726e-19,0.34670864008407914,0.12445778676600992,0.010473243263684966,0.01704603996332799
total,264637474.94607568,4.822056473501286e-13,0.45905393084389,0.12012599131486106,2.4308825630838324,3.9061798637841503
