indicator,K,delta_K,r,delta_r,I0,delta_I0
positive,34884756.97538175,4.741940252167032e-13,0.20194164717023033,0.04197082253419895,4.894326217558329,2.516987438200024
negative,174178847.56636,2.502166135056088e-12,0.3714161182802728,0.038174642150314235,7.880726879077368,3.9586519833325533
posNeg,258297999.34232056,3.1784081626246273e-12,0.3358136187821932,0.0412664660697907,13.554052986272966,7.292480963191311
pending,0.0005875471824311807,2.557107821151822,1.9349491321009506e-05,0.08426508411968152,9.205027243640385,4.25325490691314
death,111953985.41916409,3.060561698136088e-19,2.0956683590069732e-08,0.06681530347151286,1.34597256609158e-05,7.397749400171168e-06
total,258225700.4802186,3.1541989829212583e-12,0.33524163041611754,0.04170211003710548,13.493547833121262,7.335366836957678
