indicator,K,delta_K,r,delta_r,I0,delta_I0
positive,299999999.9999857,2.574584469899116e-17,0.24398241554984126,0.019550917130104033,0.7848239790381998,0.1930101717491458
negative,73405619.22433269,3.4211580989490065e-12,0.2596514088160131,0.018994984149158435,13.032954790227604,3.1384673639465093
posNeg,80263602.48391828,2.4139303136080276e-12,0.27705741857701033,0.018845548024276616,10.939777504520936,2.633922257089557
pending,55435051.543488406,9.829148205978953e-13,0.25238704377159665,0.04136207871065535,5.814506648075576,3.0382635307195702
death,111953985.41916409,3.060561698136088e-19,2.0956683590069732e-08,0.06681530347151286,1.34597256609158e-05,7.397749400171168e-06
total,247975402.1367279,3.894529726268025e-13,0.3040179505160614,0.017523510063527585,10.729684277596888,2.4269255479211562
